Name,R_Gal,e_Rm,e_Rp,Te,e_Te
G081.681+00.540,8.119403206791237,0.0027309127808692324,0.003561899882365438,8829.0,36.0
G082.566+00.362,8.142387814728865,0.0038840564237929698,0.004590070926033363,8030.0,128.0
G083.792+03.269,8.174501386531762,0.0056251992958511465,0.006686906314071095,8643.0,184.0
G085.241+00.021,9.71264622647204,0.4118655984252175,0.43067392826786133,8824.0,177.0
G092.920+02.823,11.103012880972583,0.6122248414111109,0.6615684970838682,10840.0,270.0
G096.289+02.593,13.71278255962815,1.0777635769719556,1.1195935498540557,10169.0,464.0
G096.434+01.324,12.454182096553982,0.7687606750018556,0.8029189178443481,7745.0,762.0
G097.515+03.173,11.64741441524221,0.6625448476576263,0.6927404893742981,9226.0,281.0
G097.528+03.184,11.641454684165927,0.711429564841584,0.7355891618076438,7726.0,584.0
G101.016+02.590,11.659460057563749,0.7048760102787792,0.7513800289601207,7600.0,1434.0
G108.191+00.586,10.346999022684939,0.34242168355042857,0.35616388026957146,9590.0,59.0
G108.375-01.056,10.873659651239302,0.5679504192490334,0.5844936074283851,8992.0,131.0
G108.764-00.952,10.57349262534678,0.5169405817135111,0.5502020924255095,9404.0,81.0
G109.104-00.347,10.265481904042705,0.4916717952513352,0.5148922205819666,4061.0,554.0
G110.099+00.042,10.664549395740448,0.5210777855213777,0.5527048208229015,9240.0,75.0
G111.558+00.804,9.481096233838079,0.07337066876670661,0.07320634920072422,8483.0,51.0
G111.612+00.371,11.802603029164029,0.7002202900337764,0.745975188424703,8428.0,68.0
G112.212+00.229,10.138403411401507,0.4891487098860736,0.5287140227138725,8641.0,118.0
G115.785-01.561,10.2616201906906,0.5013299246544403,0.5064624516228786,8794.0,242.0
G118.345+04.856,8.47928589162552,0.1938168127850517,0.2533492936220778,9540.0,1050.0
G124.637+02.535,13.738568025900948,0.9988372735975268,1.0374964991837743,9181.0,198.0
G124.894+00.323,10.383511238107763,0.5071466746383528,0.5273937361816134,8975.0,460.0
G128.772+02.009,15.066676139745967,1.3085842790145925,1.3526309226230744,10361.0,427.0
G132.156-00.729,11.988655492095576,0.7648730962544121,0.8201981698042662,9785.0,123.0
G133.712+01.221,9.65074172123229,0.030943813396504538,0.031013303217470423,8977.0,38.0
G133.781+01.428,9.644189251196998,0.03132813422633696,0.03113961916248087,8752.0,74.0
G135.188+02.701,14.394712242084688,1.1796392574461638,1.193469936933333,7259.0,1414.0
G136.884+00.911,9.715143320217546,0.033445964649807536,0.03158916007670598,8204.0,257.0
G138.494+01.634,10.521934571675583,0.5566054668818108,0.548332193108914,8302.0,131.0
G141.084-01.063,9.827954680430597,0.45885797548296026,0.47082395287117507,7300.0,1431.0
G150.596-00.955,10.671897670200975,0.5412012997686375,0.5617103321914101,10016.0,83.0
G151.609-00.233,14.7387764321244,1.2910169961265812,1.2947553803590957,10795.0,98.0
G154.646+02.438,12.309125781646545,0.9037638273604767,0.872756445457382,9734.0,175.0
G155.372+02.613,14.508559959207705,1.2656072579106201,1.285028971267927,10253.0,309.0
G192.638-00.008,9.747851909932757,0.0680944187578234,0.0669819318573488,8833.0,107.0
G196.448-01.673,13.297362639105224,0.3670536664616115,0.35865864986979723,8884.0,435.0
G209.037-19.377,8.541310093531363,0.004196245440212465,0.004274565424884358,8322.0,55.0
G213.076-02.213,14.173700042471307,1.210397876050818,1.1996561450831393,11343.0,162.0
G213.703-12.601,8.861822010994489,0.3183450559604317,0.31961127744894746,8986.0,65.0
G218.737+01.850,12.85330529510947,0.9183461628883922,0.9324328389546856,10671.0,143.0
G220.524-02.759,14.838680742001397,1.2913239565516736,1.3141982329671578,12037.0,725.0
G225.470-02.587,8.263301267230457,0.08945047053275701,0.14261730998556743,7537.0,158.0
G227.760-00.127,11.563992067396386,0.7106414146112048,0.7173152628507111,12495.0,249.0
G231.481-04.401,11.537933328401536,0.6863152465884284,0.691375788381281,9098.0,286.0
G233.753-00.193,10.020477799764652,0.4807760446931848,0.4869830968410369,9482.0,209.0
G243.244+00.406,10.684774427669439,0.5513265384311055,0.5832912430472845,10477.0,214.0
G348.710-01.044,4.987669127556715,0.2897367605736152,0.28593772224313607,7150.0,90.0
G351.367+00.640,6.907736962263517,0.1349912113881091,0.1368746198845452,6840.0,40.0
G0.665-0.035,0.10237545833105985,0.023883672736069422,0.06403385828041541,8170.0,180.0
G1.13-0.1,0.16357462859448307,0.01393222024426441,0.042490136459385625,7130.0,70.0
G2.90+0.0,9.162294637467937,2.46404975082723,2.5316570526199733,4840.0,140.0
G3.270-0.101,5.224807718843214,0.6934324425725187,0.6894871603643988,7440.0,280.0
G5.973-1.178,7.646291863939794,0.5932210783155529,0.598613055001465,8180.0,70.0
G8.137+0.228,5.212446152730608,0.745801397530732,0.7723657369437102,7090.0,60.0
G10.315-0.15,6.716352355982479,0.8468449689128947,0.8341131734727085,6800.0,40.0
G10.617-0.38,8.489779249820032,1.2763950368701131,1.2757764654085246,9810.0,90.0
G12.807-0.20,4.977151559726198,0.3822202800919161,0.38359621686352874,7620.0,100.0
G13.875+0.28,4.058468697286083,0.44135428799582366,0.439065175537408,6960.0,80.0
G14.626+0.08,4.900210396303623,0.4843923525709384,0.4923650569254967,5510.0,70.0
G15.035-0.68,6.706387374738993,0.4772908451920639,0.47959436740518413,5720.0,60.0
G15.095-0.71,6.200484873431482,0.4669409596731331,0.4766821872936573,9280.0,120.0
G15.181-0.62,6.581872520697721,0.44763817627198144,0.4524699613031,12900.0,160.0
G15.198-0.76,6.055230273648882,0.40140479858877054,0.4179002404828216,9770.0,120.0
G16.936+0.76,5.8058066705397335,0.4280318931540732,0.4271873658524017,7880.0,140.0
G16.936+0.76,5.8574331328716225,0.4193003617387028,0.4312586684302193,7740.0,120.0
G16.984+0.93,6.034577500832801,0.38825870781417926,0.39924389781101155,6890.0,60.0
G16.995+0.86,5.872634818287561,0.42056439607424423,0.44282217409128855,6970.0,70.0
G18.143-0.28,4.593659369535502,0.3506463736577503,0.367243879867984,7180.0,70.0
G18.686+1.96,5.9504009878993696,0.33632914833380134,0.3419776225338538,7210.0,60.0
G19.066-0.28,4.330457209203129,0.31800029049899603,0.3250341590609187,5440.0,70.0
G19.608-0.23,5.3854344816821484,0.399954074286887,0.3989109153172494,6480.0,80.0
G20.733-0.09,4.834608871344949,0.4215879866605423,0.43212269526586233,5590.0,90.0
G23.421-0.21,3.779112414754115,0.27921103184889473,0.37896393094121583,6630.0,60.0
G23.421-0.21,3.6527408954656946,0.2447422186001944,0.33794290399688887,6370.0,50.0
G23.706+0.17,3.658144980502382,0.22871303027016543,0.31379107036453213,6840.0,110.0
G24.467+0.48,3.823404982041826,0.2316501874471566,0.3057707001936585,6370.0,80.0
G24.484+0.21,3.398238306176491,0.00048683461235965453,0.0018694345383627464,6360.0,90.0
G24.805+0.09,3.4407178097883357,0.0005427180913848417,0.0018586199010881543,5860.0,90.0
G25.382-0.18,5.01013586707574,0.3453975081314411,0.3743278623596913,9280.0,90.0
G25.382-0.18,5.084754822408112,0.31765919851173496,0.3399208351350973,7460.0,70.0
G25.766+0.21,3.564905793972549,0.0005858374087370777,0.0022787137856874473,6120.0,100.0
G28.790+3.48,8.069478725266418,0.4557354362982551,0.4867794200614046,8450.0,70.0
G29.944-0.04,4.475667102218618,0.2273642327861154,0.3079391956759574,6510.0,90.0
G30.776-0.03,4.631381042090579,0.22305271058912535,0.29321771576034017,7030.0,50.0
G32.797+0.19,7.55001863989314,0.48948647070662243,0.507649378686839,8930.0,110.0
G34.254+0.14,5.692396783256791,0.2866338231911163,0.3297756961703495,8960.0,60.0
G35.194-1.75,6.199693551845379,0.3032813854326939,0.32751917594324276,9100.0,50.0
G40.505+2.54,6.997475389021524,0.30401667389238174,0.3249997593250882,7820.0,100.0
G43.169+0.00,7.595871767941509,0.411504163704854,0.44279054588859434,8170.0,40.0
G43.169+0.00,7.867441266431745,0.4340674875127224,0.45701787325489374,8410.0,50.0
G45.451+0.06,6.230822170612351,0.23114851991736973,0.32854624754006867,8550.0,70.0
G46.495-0.25,6.342838607183038,0.22094140025955245,0.3038179353149344,4860.0,80.0
G48.930-0.28,6.182719904715489,0.00015529586612927915,0.000548237801385909,8440.0,60.0
G48.997-0.29,6.188127844121978,0.00015321805088408524,0.0005850488859566738,8170.0,50.0
G49.204-0.34,6.207791607569669,0.00015802611672821598,0.0005725314857327746,9070.0,70.0
G49.384-0.30,6.225525189340278,0.0001444566454207319,0.000513600503433409,9010.0,90.0
G49.384-0.30,6.518160314915996,0.18507182160773095,0.28065043902603914,8160.0,40.0
G49.486-0.38,6.365728051772069,0.10838322156258506,0.19299250901980702,7240.0,60.0
G61.470+0.09,7.382202075912785,0.13680111374095905,0.23217163341858882,9120.0,60.0
G63.168+0.46,7.601058608845435,0.1933679848917862,0.29543289070832124,7370.0,70.0
G70.300+1.60,9.000974589288795,0.44276376874097423,0.5233721610449589,10810.0,130.0
G75.834+0.40,8.4411706502496,0.304300903276264,0.4158763620423418,8370.0,50.0
G76.383-0.62,8.14622976443986,0.06891399968756673,0.05644354002730623,12930.0,170.0
G79.293+1.30,9.665116171968208,0.5259922293508854,0.6098747700604417,9100.0,70.0
G79.293+1.30,9.783500746276108,0.5443096540772991,0.6095193378062422,8220.0,80.0
G81.681+0.54,8.11370342369818,6.249686785864128e-06,2.2287227389838904e-05,9120.0,40.0
G93.060+2.81,11.042727729141525,0.757939240023827,0.8429092105195863,10840.0,270.0
G107.18-0.95,9.91500677804356,0.5853021321933856,0.6232727261017814,10400.0,270.0
G110.11+0.04,10.49792592214678,0.6686384613532823,0.6997295015148381,9070.0,140.0
G111.53+0.82,10.825250991483793,0.7603890827255402,0.8146554409166491,8230.0,40.0
G112.24+0.23,10.081579905008658,0.6584442729765634,0.6872574176908124,8070.0,130.0
G118.15+4.96,8.637490878614889,0.28194660015029527,0.31371145755506546,9540.0,1050.0
G133.72+1.21,10.321872454263422,0.6611765878961222,0.6719127249751295,8380.0,40.0
G133.790+1.4,10.856876472492132,0.7329991890387131,0.7275204228948517,8880.0,120.0
G150.59-0.95,10.393001835176081,0.6921468464774936,0.7148788435484121,9710.0,90.0
G151.587-0.2,14.596102665649859,1.5858530006591227,1.616387580805215,12570.0,360.0
G151.59-0.23,14.643513411560328,1.5998555122273395,1.6580863436983115,10510.0,90.0
G151.636-0.5,16.368509076695158,2.2935522903345547,2.2807451702876236,8680.0,340.0
G155.36+2.61,13.97492404719408,1.8379267881148902,1.8802716857755168,10460.0,240.0
G169.19-0.90,12.235795125117559,1.4224885119512933,1.4425088754287358,9700.0,740.0
G189.97+0.40,10.439814428476984,1.5485882830964854,2.0235755110698523,9460.0,230.0
G201.6+1.6,11.890813792386718,0.8456574406991848,0.8544181868167691,9140.0,220.0
G206.122-2.3,9.692574949239146,0.7066224875407325,0.6997642997451088,7480.0,210.0
G206.618-1.8,9.50954673252391,0.5690059106594454,0.5595174123935767,10770.0,310.0
G209.01-19.4,8.323696604684356,0.12898017358480018,0.1999139813359072,7860.0,40.0
G213.71-12.6,8.730364975017476,0.36823540765140805,0.438885171426481,8570.0,90.0
G223.7-1.9,8.917723800175178,0.40843807666747445,0.44335664272674613,9910.0,1770.0
G227.79-0.12,10.953651972577664,0.8739381322173845,0.9073209924571799,13560.0,770.0
G231.48-4.40,11.33376090041039,0.7729188272711109,0.8096133721970435,9740.0,260.0
G243.16+0.37,10.940428436954424,0.8014294290342896,0.8169309240358302,10220.0,110.0
G345.43-0.94,5.867633379753447,0.35168681046031214,0.34398063920119526,6960.0,50.0
G345.54+0.10,8.847995253630334,1.1602588888497491,1.142817174959415,12320.0,970.0
G348.23-0.98,5.771065965137076,0.4156164080497735,0.3959192509263554,6610.0,100.0
G350.13+0.09,2.398777146764464,0.38159268737843854,0.4125090225091248,6710.0,120.0
G351.063+0.6,7.715084172282421,0.5020509923891154,0.36953053048376816,10570.0,340.0
G351.201+0.4,7.223797759053554,0.6735290621893331,0.6193744815069238,6650.0,70.0
G351.246+0.7,8.675037535251183,0.9361099672883162,0.9635825475686737,8560.0,70.0
G351.358+0.6,7.750581744514297,0.44177582659122194,0.3311852147200147,6840.0,40.0
G351.368+0.7,7.764960196516933,0.7101132113504018,0.7250788354357836,9700.0,90.0
G351.467-0.4,5.026308627375299,0.4051675000295596,0.40367857752104186,7460.0,120.0
G351.69-1.17,5.891087578089056,0.3855888227659827,0.38916949106161436,7560.0,90.0
G352.61-0.17,1.3667450625967041,0.18839994868403354,0.24232197742594042,7560.0,240.0
G353.035+0.7,6.637336509284613,0.9373544744029987,0.9070199529704484,5630.0,40.0
G353.08+0.36,6.859900735578293,0.8462296039358783,0.8083939065708856,5390.0,100.0
G353.186+0.8,7.390022444488536,0.6739431573098447,0.5613508798206093,7100.0,40.0
G353.398-0.3,4.727233306659284,0.8890662218433327,0.8929189857532158,8480.0,60.0
G353.43-0.37,4.5036065993761,0.8875715165641331,0.8669693082401464,7750.0,110.0
